id_l,id_r,type,title_l,title_r,score,nums_l,nums_r,num_jaccard,block_key
50612ed9-b08c-4cc6-9124-398fcb615849,a596dd62-130e-4fff-9273-57decd24f60f,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-034),0.9523809523809524,033,034,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,b926bc66-9fff-48a9-bbf8-046102a2203a,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-035),0.9523809523809524,033,035,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,769eb7f9-3244-468a-b2ee-390a54529df4,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-036),0.9523809523809524,033,036,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,0ce97fed-b2de-43ea-84ff-623021cb10ac,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-037),0.9523809523809524,033,037,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,914d00ed-ebd7-47d0-988e-1668e72615c1,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-038),0.9523809523809524,033,038,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,3591885d-7426-4c40-bb3c-48b84622cdc6,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-039),0.9523809523809524,033,039,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,2a2c9537-149a-43b2-9c5e-67af0e3bdbd1,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-040),0.9047619047619048,033,040,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,6960a255-59ea-4029-af01-a98447f3b14c,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-041),0.9047619047619048,033,041,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,1ac12523-dd35-4d8b-95cb-b7a18c01abfe,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-042),0.9047619047619048,033,042,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,2ce5ed57-13bd-4603-a929-404fda4ff93b,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-043),0.9523809523809524,033,043,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,954c1e25-46fc-43b4-8d58-6f2640b59b2e,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-044),0.9047619047619048,033,044,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,d8e029c0-89eb-4cd8-a5f9-16eddf93d7cc,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-045),0.9047619047619048,033,045,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,8dc03ae3-3b59-43ee-9702-665eeefa5b09,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-046),0.9047619047619048,033,046,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,ef763c90-950a-4baf-8c93-2bc6d61d255b,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-047),0.9047619047619048,033,047,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,b2d6b1ff-8823-4ad3-a43e-2b2752a5e2d8,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-048),0.9047619047619048,033,048,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,6d4e7866-1586-45c8-96b7-d37efe828f4c,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-049),0.9047619047619048,033,049,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,1f2e2f01-b3ba-4685-8546-b0177626ce25,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-050),0.9047619047619048,033,050,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,babb82d4-04fd-46af-a12b-909f6460c746,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-051),0.9047619047619048,033,051,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,7561a911-42d8-47f2-8c82-cba63a506486,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-052),0.9047619047619048,033,052,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,e04ac920-9a81-4021-b669-19033f904d98,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-053),0.9523809523809524,033,053,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,41f7643a-2688-49c5-915b-3cfa3ee6e9fa,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-054),0.9047619047619048,033,054,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,5298353f-afdf-4fc1-a91c-be8e300ba659,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-055),0.9047619047619048,033,055,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,d6ae4064-6887-4b0b-b47f-a3a685439e0d,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-056),0.9047619047619048,033,056,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,e5e16a99-2787-47a8-a219-0b1ce06cb9f6,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-057),0.9047619047619048,033,057,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,99b353bb-1902-4d68-a2fb-a38593addbd6,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-058),0.9047619047619048,033,058,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,e44a0160-7914-4743-9670-a94d72876c02,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-059),0.9047619047619048,033,059,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,6b1e1985-76f5-4f9b-979f-9b03f48539f0,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-060),0.9047619047619048,033,060,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,c35b23b1-782c-495b-908d-1872d03fa0ad,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-061),0.9047619047619048,033,061,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,0fc190fb-80b8-4dd8-be12-aa05fe2c6bea,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-062),0.9047619047619048,033,062,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,f33b7a3d-1cd7-4115-9804-8887077d16be,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-063),0.9523809523809524,033,063,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,98d50bf1-d27b-4d2f-b943-4e49b25a07cc,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-064),0.9047619047619048,033,064,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,8ff1dab0-ce00-41f9-a48f-36ec57f1e715,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-065),0.9047619047619048,033,065,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,3b110d55-d08d-42dd-930f-d7b9695a1954,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-066),0.9047619047619048,033,066,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,296d317c-b3bb-456f-a103-1bbd8f79d803,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-067),0.9047619047619048,033,067,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,f45354e8-3e93-475b-af4e-714539a06770,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-068),0.9047619047619048,033,068,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,915e97d0-694d-4e3c-b3d1-43316a96716f,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-069),0.9047619047619048,033,069,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,6d0a7c9c-069c-4bf6-becd-c8fed5edcc08,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-070),0.9047619047619048,033,070,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,7bf5937c-d2df-42f8-bddf-04292a74c51c,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-071),0.9047619047619048,033,071,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,f20203b3-0a80-4faf-b88f-174e2cee2017,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-072),0.9047619047619048,033,072,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,a3fff9da-abf4-4439-899e-c1dce38ba077,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-073),0.9523809523809524,033,073,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,a22b7b5d-9914-4c01-ac26-5b529efc06c8,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-074),0.9047619047619048,033,074,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,8d956832-1780-48f3-91bd-18340c191d4c,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-075),0.9047619047619048,033,075,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,c324db46-cbcf-4546-a023-f1822c532707,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-076),0.9047619047619048,033,076,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,2670f357-7ddd-4ffb-ad71-660324028ee2,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-077),0.9047619047619048,033,077,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,f962da10-fe4e-4f19-9573-91d0d41b3dbc,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-078),0.9047619047619048,033,078,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,6f5f1b6b-4a8d-487e-89d1-ba60fc78296b,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-079),0.9047619047619048,033,079,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,c6f95412-a785-4cb3-97fe-e177f17f760b,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-080),0.9047619047619048,033,080,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,e45e1383-26b6-4a20-91e0-50f14973dc20,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-081),0.9047619047619048,033,081,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,bbefc044-d392-46eb-933e-81d1d647932f,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-082),0.9047619047619048,033,082,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,022f3a0f-c02a-4808-803e-d5738fd9112e,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-083),0.9523809523809524,033,083,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,fd8fb285-faa4-4b66-9f20-974868627c09,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-084),0.9047619047619048,033,084,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,bd86bee9-b712-49b7-9434-845d47e75872,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-085),0.9047619047619048,033,085,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,b6358eaf-f391-42b9-8bf0-79d925af831f,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-086),0.9047619047619048,033,086,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,f712154b-eaeb-48a8-a18e-794b7f6c784d,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-087),0.9047619047619048,033,087,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,8ed95cd5-2718-4606-b414-384a6e1bedce,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-088),0.9047619047619048,033,088,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,156bff14-0bbc-4558-85bd-33dd8026fb44,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-089),0.9047619047619048,033,089,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,b8d60a7d-3ffa-4f13-a849-189ab2d34c1d,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-090),0.9047619047619048,033,090,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,f5387631-82f6-4c4e-a4ef-5fb5966698e1,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-091),0.9047619047619048,033,091,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,22a2f2a2-4bc6-4ebe-ba49-93ef38170662,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-092),0.9047619047619048,033,092,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,e5737d68-3b96-46a6-b723-a978301656d7,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-093),0.9523809523809524,033,093,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,b98c28da-6ba4-4b23-ae99-be367ad2e6e8,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-094),0.9047619047619048,033,094,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,4fa4416a-045c-4964-8469-53a31d7d46d3,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-095),0.9047619047619048,033,095,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,401d8e81-59fa-4ef9-b20a-b95639d8ba5a,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-096),0.9047619047619048,033,096,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,aa71df3e-e16e-4554-bf91-73838685233e,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-097),0.9047619047619048,033,097,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,42833cae-a5b5-4b89-96ce-1a375e0cbbd1,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-098),0.9047619047619048,033,098,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,beef994f-9204-4229-8144-10db644afdb9,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-099),0.9047619047619048,033,099,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,350b1971-e9f8-4a31-8f9a-457a9ccaa7be,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-100),0.9047619047619048,033,100,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,0774086e-7d36-4ff9-be3a-4061748c9a8f,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-101),0.9047619047619048,033,101,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,27c2fd21-e13f-4344-b9e5-3891fd8e9309,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-102),0.9047619047619048,033,102,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,a5b3df54-a340-4b45-aeb6-3e52a22040e8,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-103),0.9523809523809524,033,103,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,df5af68d-60b2-46a4-9cae-38e319fd4d75,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-104),0.9047619047619048,033,104,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,3ea9a906-25f5-4546-aa58-89f8bca6d887,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-105),0.9047619047619048,033,105,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,7ddb58af-46eb-4a54-a304-e4800b7b8a3a,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-106),0.9047619047619048,033,106,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,5f653b0e-6b66-4247-97b9-27d88342a04a,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-107),0.9047619047619048,033,107,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,d4b817db-0316-49dc-b6cd-5cb4a89ccffd,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-108),0.9047619047619048,033,108,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,1bc5551e-7d67-439b-b2fd-121cdcdca48f,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-109),0.9047619047619048,033,109,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,bd7d86b4-daef-4f78-9717-e7a365afb922,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-110),0.9047619047619048,033,110,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,89443768-7d82-4c60-b21d-a9d41b21bf25,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-113),0.9047619047619048,033,113,0.0,EQUIPMENT|DEEP|5
50612ed9-b08c-4cc6-9124-398fcb615849,b9a9ea77-d659-4929-a9cc-a46c3dc5464e,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-120),0.9047619047619048,033,120,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,b926bc66-9fff-48a9-bbf8-046102a2203a,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-035),0.9523809523809524,034,035,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,769eb7f9-3244-468a-b2ee-390a54529df4,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-036),0.9523809523809524,034,036,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,0ce97fed-b2de-43ea-84ff-623021cb10ac,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-037),0.9523809523809524,034,037,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,914d00ed-ebd7-47d0-988e-1668e72615c1,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-038),0.9523809523809524,034,038,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,3591885d-7426-4c40-bb3c-48b84622cdc6,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-039),0.9523809523809524,034,039,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,2a2c9537-149a-43b2-9c5e-67af0e3bdbd1,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-040),0.9523809523809524,034,040,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,6960a255-59ea-4029-af01-a98447f3b14c,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-041),0.9523809523809524,034,041,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,1ac12523-dd35-4d8b-95cb-b7a18c01abfe,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-042),0.9523809523809524,034,042,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,2ce5ed57-13bd-4603-a929-404fda4ff93b,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-043),0.9523809523809524,034,043,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,954c1e25-46fc-43b4-8d58-6f2640b59b2e,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-044),0.9523809523809524,034,044,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,d8e029c0-89eb-4cd8-a5f9-16eddf93d7cc,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-045),0.9523809523809524,034,045,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,8dc03ae3-3b59-43ee-9702-665eeefa5b09,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-046),0.9523809523809524,034,046,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,ef763c90-950a-4baf-8c93-2bc6d61d255b,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-047),0.9523809523809524,034,047,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,b2d6b1ff-8823-4ad3-a43e-2b2752a5e2d8,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-048),0.9523809523809524,034,048,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,6d4e7866-1586-45c8-96b7-d37efe828f4c,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-049),0.9523809523809524,034,049,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,1f2e2f01-b3ba-4685-8546-b0177626ce25,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-050),0.9047619047619048,034,050,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,babb82d4-04fd-46af-a12b-909f6460c746,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-051),0.9047619047619048,034,051,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,7561a911-42d8-47f2-8c82-cba63a506486,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-052),0.9047619047619048,034,052,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,e04ac920-9a81-4021-b669-19033f904d98,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-053),0.9523809523809524,034,053,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,41f7643a-2688-49c5-915b-3cfa3ee6e9fa,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-054),0.9523809523809524,034,054,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,5298353f-afdf-4fc1-a91c-be8e300ba659,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-055),0.9047619047619048,034,055,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,d6ae4064-6887-4b0b-b47f-a3a685439e0d,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-056),0.9047619047619048,034,056,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,e5e16a99-2787-47a8-a219-0b1ce06cb9f6,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-057),0.9047619047619048,034,057,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,99b353bb-1902-4d68-a2fb-a38593addbd6,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-058),0.9047619047619048,034,058,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,e44a0160-7914-4743-9670-a94d72876c02,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-059),0.9047619047619048,034,059,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,6b1e1985-76f5-4f9b-979f-9b03f48539f0,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-060),0.9047619047619048,034,060,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,c35b23b1-782c-495b-908d-1872d03fa0ad,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-061),0.9047619047619048,034,061,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,0fc190fb-80b8-4dd8-be12-aa05fe2c6bea,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-062),0.9047619047619048,034,062,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,f33b7a3d-1cd7-4115-9804-8887077d16be,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-063),0.9523809523809524,034,063,0.0,EQUIPMENT|DEEP|5
a596dd62-130e-4fff-9273-57decd24f60f,98d50bf1-d27b-4d2f-b943-4e49b25a07cc,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-064),0.9523809523809524,034,064,0.0,EQUIPMENT|DEEP|5
